lr-AdamW,step,vqa/train/loss,vqa/train/score,epoch,vqa/val/loss,vqa/val/score,vqa/val/score_epoch,vqa/val/loss_epoch,val/the_metric,vqa/train/score_epoch,vqa/train/loss_epoch,train/the_metric
0.0001,969,,,,,,,,,,,
,969,7.146538734436035,0.10000000149011612,1,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
,979,9.226325988769531,0.2874999940395355,1,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
,989,7.814512252807617,0.125,1,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
,999,5.252500534057617,0.4749999940395355,1,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
,1009,8.234435081481934,0.13750000298023224,1,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
,1019,7.3892717361450195,0.14374999701976776,1,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
,1029,9.849617958068848,0.22499999403953552,1,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
,1039,7.710451602935791,0.16249999403953552,1,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
,1049,9.45551872253418,0.14374999701976776,1,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
,1059,7.606184005737305,0.03750000149011612,1,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
,1069,7.444824695587158,0.4312500059604645,1,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
,1079,6.6329827308654785,0.39375001192092896,1,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
,1089,10.44807243347168,0.13750000298023224,1,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
,1099,6.120915412902832,0.4124999940395355,1,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
,1109,7.229848861694336,0.2874999940395355,1,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
,1119,6.644688606262207,0.32499998807907104,1,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
,1129,8.412487030029297,0.1875,1,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
,1139,6.6794633865356445,0.14374999701976776,1,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
,1149,5.454455852508545,0.24375000596046448,1,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
,1159,5.153557777404785,0.6000000238418579,1,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
,1169,7.841851711273193,0.23749998211860657,1,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
,1179,8.555952072143555,0.14374999701976776,1,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
,1189,8.970846176147461,0.1875,1,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
,1199,6.833617687225342,0.22499999403953552,1,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
,1209,6.259292125701904,0.2874999940395355,1,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
,1219,6.161133289337158,0.3125,1,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
,1229,5.843376636505127,0.14374999701976776,1,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
,1239,7.605837345123291,0.4312500059604645,1,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
,1249,7.8841681480407715,0.15625,1,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
,1259,7.11916971206665,0.39375001192092896,1,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
,1269,6.762913227081299,0.16249999403953552,1,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
,1279,5.606597423553467,0.20624999701976776,1,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
,1289,5.698578834533691,0.20624999701976776,1,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
,1299,8.630889892578125,0.21875,1,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
,1309,7.412744045257568,0.1875,1,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
,1319,7.522698402404785,0.3499999940395355,1,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
,1329,5.623195171356201,0.26875001192092896,1,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
,1339,8.388351440429688,0.2874999940395355,1,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
,1349,7.375998497009277,0.16249999403953552,1,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
,1359,8.37321949005127,0.09999999403953552,1,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
,1369,9.854960441589355,0.22499999403953552,1,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
,1379,9.006882667541504,0.10000000149011612,1,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
,1389,7.97722864151001,0.18125000596046448,1,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
,1399,8.169607162475586,0.13749998807907104,1,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
,1409,7.3658976554870605,0.26875001192092896,1,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
,1419,9.328085899353027,0.24375000596046448,1,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
,1429,6.625054836273193,0.375,1,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
,1439,8.009612083435059,0.1875,1,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
,1449,8.339262008666992,0.25,1,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
,1459,8.740581512451172,0.22499999403953552,1,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
,1469,8.147492408752441,0.03750000149011612,1,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
,1479,6.718809604644775,0.375,1,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
,1489,5.373723030090332,0.38749998807907104,1,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
,1499,5.211770057678223,0.40625,1,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
,1509,5.885675430297852,0.24374999105930328,1,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
,1519,7.709214687347412,0.26875001192092896,1,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
,1529,6.667680263519287,0.16249999403953552,1,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
,1539,5.281938552856445,0.33125001192092896,1,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
,1549,5.720913887023926,0.3687500059604645,1,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
,1559,7.527214527130127,0.4375,1,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
,1569,6.642353534698486,0.5,1,,,,,,,,
0.0001,1579,,,,,,,,,,,
0.0001,1579,,,,,,,,,,,
0.0001,1579,,,,,,,,,,,
0.0001,1579,,,,,,,,,,,
0.0001,1579,,,,,,,,,,,
0.0001,1579,,,,,,,,,,,
0.0001,1579,,,,,,,,,,,
0.0001,1579,,,,,,,,,,,
,1579,5.936370372772217,0.26875001192092896,1,,,,,,,,
0.0001,1589,,,,,,,,,,,
0.0001,1589,,,,,,,,,,,
0.0001,1589,,,,,,,,,,,
0.0001,1589,,,,,,,,,,,
0.0001,1589,,,,,,,,,,,
0.0001,1589,,,,,,,,,,,
0.0001,1589,,,,,,,,,,,
0.0001,1589,,,,,,,,,,,
,1589,7.491342067718506,0.33125001192092896,1,,,,,,,,
0.0001,1599,,,,,,,,,,,
0.0001,1599,,,,,,,,,,,
0.0001,1599,,,,,,,,,,,
0.0001,1599,,,,,,,,,,,
0.0001,1599,,,,,,,,,,,
0.0001,1599,,,,,,,,,,,
0.0001,1599,,,,,,,,,,,
0.0001,1599,,,,,,,,,,,
,1599,5.625082015991211,0.20624999701976776,1,,,,,,,,
0.0001,1609,,,,,,,,,,,
0.0001,1609,,,,,,,,,,,
0.0001,1609,,,,,,,,,,,
0.0001,1609,,,,,,,,,,,
0.0001,1609,,,,,,,,,,,
0.0001,1609,,,,,,,,,,,
0.0001,1609,,,,,,,,,,,
0.0001,1609,,,,,,,,,,,
,1609,9.742069244384766,0.22499999403953552,1,,,,,,,,
0.0001,1619,,,,,,,,,,,
0.0001,1619,,,,,,,,,,,
0.0001,1619,,,,,,,,,,,
