lr-AdamW,step,vqa/train/loss,vqa/train/score,epoch,vqa/val/loss,vqa/val/score,vqa/val/score_epoch,vqa/val/loss_epoch,val/the_metric,vqa/train/score_epoch,vqa/train/loss_epoch,train/the_metric
0.0001,29069,,,,,,,,,,,
0.0001,29069,,,,,,,,,,,
0.0001,29069,,,,,,,,,,,
0.0001,29069,,,,,,,,,,,
0.0001,29069,,,,,,,,,,,
0.0001,29069,,,,,,,,,,,
0.0001,29069,,,,,,,,,,,
0.0001,29069,,,,,,,,,,,
,29069,3.3955605030059814,0.6812499761581421,34,,,,,,,,
0.0001,29079,,,,,,,,,,,
0.0001,29079,,,,,,,,,,,
0.0001,29079,,,,,,,,,,,
0.0001,29079,,,,,,,,,,,
0.0001,29079,,,,,,,,,,,
0.0001,29079,,,,,,,,,,,
0.0001,29079,,,,,,,,,,,
0.0001,29079,,,,,,,,,,,
,29079,4.37943696975708,0.48750001192092896,34,,,,,,,,
0.0001,29089,,,,,,,,,,,
0.0001,29089,,,,,,,,,,,
0.0001,29089,,,,,,,,,,,
0.0001,29089,,,,,,,,,,,
0.0001,29089,,,,,,,,,,,
0.0001,29089,,,,,,,,,,,
0.0001,29089,,,,,,,,,,,
0.0001,29089,,,,,,,,,,,
,29089,4.020176887512207,0.518750011920929,34,,,,,,,,
0.0001,29099,,,,,,,,,,,
0.0001,29099,,,,,,,,,,,
0.0001,29099,,,,,,,,,,,
0.0001,29099,,,,,,,,,,,
0.0001,29099,,,,,,,,,,,
0.0001,29099,,,,,,,,,,,
0.0001,29099,,,,,,,,,,,
0.0001,29099,,,,,,,,,,,
,29099,3.454977035522461,0.612500011920929,34,,,,,,,,
0.0001,29109,,,,,,,,,,,
0.0001,29109,,,,,,,,,,,
0.0001,29109,,,,,,,,,,,
0.0001,29109,,,,,,,,,,,
0.0001,29109,,,,,,,,,,,
0.0001,29109,,,,,,,,,,,
0.0001,29109,,,,,,,,,,,
0.0001,29109,,,,,,,,,,,
,29109,2.334996223449707,0.7437499761581421,34,,,,,,,,
0.0001,29119,,,,,,,,,,,
0.0001,29119,,,,,,,,,,,
0.0001,29119,,,,,,,,,,,
0.0001,29119,,,,,,,,,,,
0.0001,29119,,,,,,,,,,,
0.0001,29119,,,,,,,,,,,
0.0001,29119,,,,,,,,,,,
0.0001,29119,,,,,,,,,,,
,29119,4.196457862854004,0.3499999940395355,34,,,,,,,,
0.0001,29129,,,,,,,,,,,
0.0001,29129,,,,,,,,,,,
0.0001,29129,,,,,,,,,,,
0.0001,29129,,,,,,,,,,,
0.0001,29129,,,,,,,,,,,
0.0001,29129,,,,,,,,,,,
0.0001,29129,,,,,,,,,,,
0.0001,29129,,,,,,,,,,,
,29129,4.151664733886719,0.24375000596046448,34,,,,,,,,
0.0001,29139,,,,,,,,,,,
0.0001,29139,,,,,,,,,,,
0.0001,29139,,,,,,,,,,,
0.0001,29139,,,,,,,,,,,
0.0001,29139,,,,,,,,,,,
0.0001,29139,,,,,,,,,,,
0.0001,29139,,,,,,,,,,,
0.0001,29139,,,,,,,,,,,
,29139,4.781911849975586,0.38750001788139343,34,,,,,,,,
0.0001,29149,,,,,,,,,,,
0.0001,29149,,,,,,,,,,,
0.0001,29149,,,,,,,,,,,
0.0001,29149,,,,,,,,,,,
0.0001,29149,,,,,,,,,,,
0.0001,29149,,,,,,,,,,,
0.0001,29149,,,,,,,,,,,
0.0001,29149,,,,,,,,,,,
,29149,3.8874189853668213,0.4312500059604645,34,,,,,,,,
0.0001,29159,,,,,,,,,,,
0.0001,29159,,,,,,,,,,,
0.0001,29159,,,,,,,,,,,
0.0001,29159,,,,,,,,,,,
0.0001,29159,,,,,,,,,,,
0.0001,29159,,,,,,,,,,,
0.0001,29159,,,,,,,,,,,
0.0001,29159,,,,,,,,,,,
,29159,3.8427340984344482,0.543749988079071,34,,,,,,,,
0.0001,29169,,,,,,,,,,,
0.0001,29169,,,,,,,,,,,
0.0001,29169,,,,,,,,,,,
0.0001,29169,,,,,,,,,,,
0.0001,29169,,,,,,,,,,,
0.0001,29169,,,,,,,,,,,
0.0001,29169,,,,,,,,,,,
0.0001,29169,,,,,,,,,,,
,29169,4.352531433105469,0.45625001192092896,34,,,,,,,,
0.0001,29179,,,,,,,,,,,
0.0001,29179,,,,,,,,,,,
0.0001,29179,,,,,,,,,,,
0.0001,29179,,,,,,,,,,,
0.0001,29179,,,,,,,,,,,
0.0001,29179,,,,,,,,,,,
0.0001,29179,,,,,,,,,,,
0.0001,29179,,,,,,,,,,,
,29179,3.721644163131714,0.625,34,,,,,,,,
0.0001,29189,,,,,,,,,,,
0.0001,29189,,,,,,,,,,,
0.0001,29189,,,,,,,,,,,
0.0001,29189,,,,,,,,,,,
0.0001,29189,,,,,,,,,,,
0.0001,29189,,,,,,,,,,,
0.0001,29189,,,,,,,,,,,
0.0001,29189,,,,,,,,,,,
,29189,4.013927936553955,0.581250011920929,34,,,,,,,,
0.0001,29199,,,,,,,,,,,
0.0001,29199,,,,,,,,,,,
0.0001,29199,,,,,,,,,,,
0.0001,29199,,,,,,,,,,,
0.0001,29199,,,,,,,,,,,
0.0001,29199,,,,,,,,,,,
0.0001,29199,,,,,,,,,,,
0.0001,29199,,,,,,,,,,,
,29199,4.522084712982178,0.48125001788139343,34,,,,,,,,
0.0001,29209,,,,,,,,,,,
0.0001,29209,,,,,,,,,,,
0.0001,29209,,,,,,,,,,,
0.0001,29209,,,,,,,,,,,
0.0001,29209,,,,,,,,,,,
0.0001,29209,,,,,,,,,,,
0.0001,29209,,,,,,,,,,,
0.0001,29209,,,,,,,,,,,
,29209,2.7430200576782227,0.45625001192092896,34,,,,,,,,
0.0001,29219,,,,,,,,,,,
0.0001,29219,,,,,,,,,,,
0.0001,29219,,,,,,,,,,,
0.0001,29219,,,,,,,,,,,
0.0001,29219,,,,,,,,,,,
0.0001,29219,,,,,,,,,,,
0.0001,29219,,,,,,,,,,,
0.0001,29219,,,,,,,,,,,
,29219,3.7630369663238525,0.637499988079071,34,,,,,,,,
0.0001,29229,,,,,,,,,,,
0.0001,29229,,,,,,,,,,,
0.0001,29229,,,,,,,,,,,
0.0001,29229,,,,,,,,,,,
0.0001,29229,,,,,,,,,,,
0.0001,29229,,,,,,,,,,,
0.0001,29229,,,,,,,,,,,
0.0001,29229,,,,,,,,,,,
,29229,3.3762643337249756,0.375,34,,,,,,,,
0.0001,29239,,,,,,,,,,,
0.0001,29239,,,,,,,,,,,
0.0001,29239,,,,,,,,,,,
0.0001,29239,,,,,,,,,,,
0.0001,29239,,,,,,,,,,,
0.0001,29239,,,,,,,,,,,
0.0001,29239,,,,,,,,,,,
0.0001,29239,,,,,,,,,,,
,29239,3.211552143096924,0.550000011920929,34,,,,,,,,
0.0001,29249,,,,,,,,,,,
0.0001,29249,,,,,,,,,,,
0.0001,29249,,,,,,,,,,,
0.0001,29249,,,,,,,,,,,
0.0001,29249,,,,,,,,,,,
0.0001,29249,,,,,,,,,,,
0.0001,29249,,,,,,,,,,,
0.0001,29249,,,,,,,,,,,
,29249,3.432504177093506,0.4749999940395355,34,,,,,,,,
0.0001,29259,,,,,,,,,,,
0.0001,29259,,,,,,,,,,,
0.0001,29259,,,,,,,,,,,
0.0001,29259,,,,,,,,,,,
0.0001,29259,,,,,,,,,,,
0.0001,29259,,,,,,,,,,,
0.0001,29259,,,,,,,,,,,
0.0001,29259,,,,,,,,,,,
,29259,5.879705905914307,0.4625000059604645,34,,,,,,,,
0.0001,29269,,,,,,,,,,,
0.0001,29269,,,,,,,,,,,
0.0001,29269,,,,,,,,,,,
0.0001,29269,,,,,,,,,,,
0.0001,29269,,,,,,,,,,,
0.0001,29269,,,,,,,,,,,
0.0001,29269,,,,,,,,,,,
0.0001,29269,,,,,,,,,,,
,29269,4.199189186096191,0.40625,34,,,,,,,,
0.0001,29279,,,,,,,,,,,
0.0001,29279,,,,,,,,,,,
0.0001,29279,,,,,,,,,,,
0.0001,29279,,,,,,,,,,,
0.0001,29279,,,,,,,,,,,
0.0001,29279,,,,,,,,,,,
0.0001,29279,,,,,,,,,,,
0.0001,29279,,,,,,,,,,,
,29279,3.372530698776245,0.40625,34,,,,,,,,
0.0001,29289,,,,,,,,,,,
0.0001,29289,,,,,,,,,,,
0.0001,29289,,,,,,,,,,,
0.0001,29289,,,,,,,,,,,
0.0001,29289,,,,,,,,,,,
0.0001,29289,,,,,,,,,,,
0.0001,29289,,,,,,,,,,,
0.0001,29289,,,,,,,,,,,
,29289,4.5644755363464355,0.5,34,,,,,,,,
0.0001,29299,,,,,,,,,,,
0.0001,29299,,,,,,,,,,,
0.0001,29299,,,,,,,,,,,
0.0001,29299,,,,,,,,,,,
0.0001,29299,,,,,,,,,,,
0.0001,29299,,,,,,,,,,,
0.0001,29299,,,,,,,,,,,
0.0001,29299,,,,,,,,,,,
,29299,4.564403057098389,0.550000011920929,34,,,,,,,,
0.0001,29309,,,,,,,,,,,
0.0001,29309,,,,,,,,,,,
0.0001,29309,,,,,,,,,,,
0.0001,29309,,,,,,,,,,,
0.0001,29309,,,,,,,,,,,
0.0001,29309,,,,,,,,,,,
0.0001,29309,,,,,,,,,,,
0.0001,29309,,,,,,,,,,,
,29309,3.4306817054748535,0.5375000238418579,34,,,,,,,,
0.0001,29319,,,,,,,,,,,
0.0001,29319,,,,,,,,,,,
0.0001,29319,,,,,,,,,,,
0.0001,29319,,,,,,,,,,,
0.0001,29319,,,,,,,,,,,
0.0001,29319,,,,,,,,,,,
0.0001,29319,,,,,,,,,,,
0.0001,29319,,,,,,,,,,,
,29319,4.30394983291626,0.46875,34,,,,,,,,
0.0001,29329,,,,,,,,,,,
0.0001,29329,,,,,,,,,,,
0.0001,29329,,,,,,,,,,,
0.0001,29329,,,,,,,,,,,
0.0001,29329,,,,,,,,,,,
0.0001,29329,,,,,,,,,,,
0.0001,29329,,,,,,,,,,,
0.0001,29329,,,,,,,,,,,
,29329,4.349134922027588,0.22499999403953552,34,,,,,,,,
0.0001,29339,,,,,,,,,,,
0.0001,29339,,,,,,,,,,,
0.0001,29339,,,,,,,,,,,
0.0001,29339,,,,,,,,,,,
0.0001,29339,,,,,,,,,,,
0.0001,29339,,,,,,,,,,,
0.0001,29339,,,,,,,,,,,
0.0001,29339,,,,,,,,,,,
,29339,4.820881366729736,0.45000001788139343,34,,,,,,,,
0.0001,29349,,,,,,,,,,,
0.0001,29349,,,,,,,,,,,
0.0001,29349,,,,,,,,,,,
0.0001,29349,,,,,,,,,,,
0.0001,29349,,,,,,,,,,,
0.0001,29349,,,,,,,,,,,
0.0001,29349,,,,,,,,,,,
0.0001,29349,,,,,,,,,,,
,29349,4.059849262237549,0.48749998211860657,34,,,,,,,,
0.0001,29359,,,,,,,,,,,
0.0001,29359,,,,,,,,,,,
0.0001,29359,,,,,,,,,,,
0.0001,29359,,,,,,,,,,,
0.0001,29359,,,,,,,,,,,
0.0001,29359,,,,,,,,,,,
0.0001,29359,,,,,,,,,,,
0.0001,29359,,,,,,,,,,,
,29359,4.154208183288574,0.53125,34,,,,,,,,
0.0001,29369,,,,,,,,,,,
0.0001,29369,,,,,,,,,,,
0.0001,29369,,,,,,,,,,,
0.0001,29369,,,,,,,,,,,
0.0001,29369,,,,,,,,,,,
0.0001,29369,,,,,,,,,,,
0.0001,29369,,,,,,,,,,,
0.0001,29369,,,,,,,,,,,
,29369,4.299557209014893,0.34375,34,,,,,,,,
0.0001,29379,,,,,,,,,,,
0.0001,29379,,,,,,,,,,,
0.0001,29379,,,,,,,,,,,
0.0001,29379,,,,,,,,,,,
0.0001,29379,,,,,,,,,,,
0.0001,29379,,,,,,,,,,,
0.0001,29379,,,,,,,,,,,
0.0001,29379,,,,,,,,,,,
,29379,3.77351713180542,0.28125,34,,,,,,,,
0.0001,29389,,,,,,,,,,,
0.0001,29389,,,,,,,,,,,
0.0001,29389,,,,,,,,,,,
0.0001,29389,,,,,,,,,,,
0.0001,29389,,,,,,,,,,,
0.0001,29389,,,,,,,,,,,
0.0001,29389,,,,,,,,,,,
0.0001,29389,,,,,,,,,,,
,29389,4.525966644287109,0.39375001192092896,34,,,,,,,,
0.0001,29399,,,,,,,,,,,
0.0001,29399,,,,,,,,,,,
0.0001,29399,,,,,,,,,,,
0.0001,29399,,,,,,,,,,,
0.0001,29399,,,,,,,,,,,
0.0001,29399,,,,,,,,,,,
0.0001,29399,,,,,,,,,,,
0.0001,29399,,,,,,,,,,,
,29399,2.549394130706787,0.8062499761581421,34,,,,,,,,
0.0001,29409,,,,,,,,,,,
0.0001,29409,,,,,,,,,,,
0.0001,29409,,,,,,,,,,,
0.0001,29409,,,,,,,,,,,
0.0001,29409,,,,,,,,,,,
0.0001,29409,,,,,,,,,,,
0.0001,29409,,,,,,,,,,,
0.0001,29409,,,,,,,,,,,
,29409,3.9596893787384033,0.40625,34,,,,,,,,
0.0001,29419,,,,,,,,,,,
0.0001,29419,,,,,,,,,,,
0.0001,29419,,,,,,,,,,,
0.0001,29419,,,,,,,,,,,
0.0001,29419,,,,,,,,,,,
0.0001,29419,,,,,,,,,,,
0.0001,29419,,,,,,,,,,,
0.0001,29419,,,,,,,,,,,
,29419,4.094832420349121,0.48750001192092896,34,,,,,,,,
0.0001,29429,,,,,,,,,,,
0.0001,29429,,,,,,,,,,,
0.0001,29429,,,,,,,,,,,
0.0001,29429,,,,,,,,,,,
0.0001,29429,,,,,,,,,,,
0.0001,29429,,,,,,,,,,,
0.0001,29429,,,,,,,,,,,
0.0001,29429,,,,,,,,,,,
,29429,6.071834564208984,0.42500001192092896,34,,,,,,,,
0.0001,29439,,,,,,,,,,,
0.0001,29439,,,,,,,,,,,
0.0001,29439,,,,,,,,,,,
0.0001,29439,,,,,,,,,,,
0.0001,29439,,,,,,,,,,,
0.0001,29439,,,,,,,,,,,
0.0001,29439,,,,,,,,,,,
0.0001,29439,,,,,,,,,,,
,29439,4.202023506164551,0.45625001192092896,34,,,,,,,,
0.0001,29449,,,,,,,,,,,
0.0001,29449,,,,,,,,,,,
0.0001,29449,,,,,,,,,,,
0.0001,29449,,,,,,,,,,,
0.0001,29449,,,,,,,,,,,
0.0001,29449,,,,,,,,,,,
0.0001,29449,,,,,,,,,,,
0.0001,29449,,,,,,,,,,,
,29449,3.4161086082458496,0.4124999940395355,34,,,,,,,,
0.0001,29459,,,,,,,,,,,
0.0001,29459,,,,,,,,,,,
0.0001,29459,,,,,,,,,,,
0.0001,29459,,,,,,,,,,,
0.0001,29459,,,,,,,,,,,
0.0001,29459,,,,,,,,,,,
0.0001,29459,,,,,,,,,,,
0.0001,29459,,,,,,,,,,,
,29459,3.226104736328125,0.3999999761581421,34,,,,,,,,
0.0001,29469,,,,,,,,,,,
0.0001,29469,,,,,,,,,,,
0.0001,29469,,,,,,,,,,,
0.0001,29469,,,,,,,,,,,
0.0001,29469,,,,,,,,,,,
0.0001,29469,,,,,,,,,,,
0.0001,29469,,,,,,,,,,,
0.0001,29469,,,,,,,,,,,
,29469,4.836818218231201,0.3062500059604645,34,,,,,,,,
0.0001,29479,,,,,,,,,,,
0.0001,29479,,,,,,,,,,,
0.0001,29479,,,,,,,,,,,
0.0001,29479,,,,,,,,,,,
0.0001,29479,,,,,,,,,,,
0.0001,29479,,,,,,,,,,,
0.0001,29479,,,,,,,,,,,
0.0001,29479,,,,,,,,,,,
,29479,3.3615241050720215,0.48125001788139343,34,,,,,,,,
0.0001,29489,,,,,,,,,,,
0.0001,29489,,,,,,,,,,,
0.0001,29489,,,,,,,,,,,
0.0001,29489,,,,,,,,,,,
0.0001,29489,,,,,,,,,,,
0.0001,29489,,,,,,,,,,,
0.0001,29489,,,,,,,,,,,
0.0001,29489,,,,,,,,,,,
,29489,2.8117501735687256,0.5249999761581421,34,,,,,,,,
0.0001,29499,,,,,,,,,,,
0.0001,29499,,,,,,,,,,,
0.0001,29499,,,,,,,,,,,
0.0001,29499,,,,,,,,,,,
0.0001,29499,,,,,,,,,,,
0.0001,29499,,,,,,,,,,,
0.0001,29499,,,,,,,,,,,
0.0001,29499,,,,,,,,,,,
,29499,5.139918327331543,0.45624998211860657,34,,,,,,,,
0.0001,29509,,,,,,,,,,,
0.0001,29509,,,,,,,,,,,
0.0001,29509,,,,,,,,,,,
0.0001,29509,,,,,,,,,,,
0.0001,29509,,,,,,,,,,,
0.0001,29509,,,,,,,,,,,
0.0001,29509,,,,,,,,,,,
0.0001,29509,,,,,,,,,,,
,29509,3.099304676055908,0.35624998807907104,34,,,,,,,,
0.0001,29519,,,,,,,,,,,
0.0001,29519,,,,,,,,,,,
0.0001,29519,,,,,,,,,,,
0.0001,29519,,,,,,,,,,,
0.0001,29519,,,,,,,,,,,
0.0001,29519,,,,,,,,,,,
0.0001,29519,,,,,,,,,,,
0.0001,29519,,,,,,,,,,,
,29519,4.855844497680664,0.16249999403953552,34,,,,,,,,
0.0001,29529,,,,,,,,,,,
0.0001,29529,,,,,,,,,,,
0.0001,29529,,,,,,,,,,,
0.0001,29529,,,,,,,,,,,
0.0001,29529,,,,,,,,,,,
0.0001,29529,,,,,,,,,,,
0.0001,29529,,,,,,,,,,,
0.0001,29529,,,,,,,,,,,
,29529,3.0981762409210205,0.5,34,,,,,,,,
0.0001,29539,,,,,,,,,,,
0.0001,29539,,,,,,,,,,,
0.0001,29539,,,,,,,,,,,
0.0001,29539,,,,,,,,,,,
0.0001,29539,,,,,,,,,,,
0.0001,29539,,,,,,,,,,,
0.0001,29539,,,,,,,,,,,
0.0001,29539,,,,,,,,,,,
,29539,5.625096321105957,0.29374998807907104,34,,,,,,,,
0.0001,29549,,,,,,,,,,,
0.0001,29549,,,,,,,,,,,
0.0001,29549,,,,,,,,,,,
0.0001,29549,,,,,,,,,,,
0.0001,29549,,,,,,,,,,,
0.0001,29549,,,,,,,,,,,
0.0001,29549,,,,,,,,,,,
0.0001,29549,,,,,,,,,,,
,29549,5.051694393157959,0.3062500059604645,34,,,,,,,,
0.0001,29559,,,,,,,,,,,
0.0001,29559,,,,,,,,,,,
0.0001,29559,,,,,,,,,,,
0.0001,29559,,,,,,,,,,,
0.0001,29559,,,,,,,,,,,
0.0001,29559,,,,,,,,,,,
0.0001,29559,,,,,,,,,,,
0.0001,29559,,,,,,,,,,,
,29559,3.7516419887542725,0.44999998807907104,34,,,,,,,,
0.0001,29569,,,,,,,,,,,
0.0001,29569,,,,,,,,,,,
0.0001,29569,,,,,,,,,,,
0.0001,29569,,,,,,,,,,,
0.0001,29569,,,,,,,,,,,
0.0001,29569,,,,,,,,,,,
0.0001,29569,,,,,,,,,,,
0.0001,29569,,,,,,,,,,,
,29569,3.1520581245422363,0.33125001192092896,34,,,,,,,,
0.0001,29579,,,,,,,,,,,
0.0001,29579,,,,,,,,,,,
0.0001,29579,,,,,,,,,,,
0.0001,29579,,,,,,,,,,,
0.0001,29579,,,,,,,,,,,
0.0001,29579,,,,,,,,,,,
0.0001,29579,,,,,,,,,,,
0.0001,29579,,,,,,,,,,,
,29579,3.8617923259735107,0.668749988079071,34,,,,,,,,
0.0001,29589,,,,,,,,,,,
0.0001,29589,,,,,,,,,,,
0.0001,29589,,,,,,,,,,,
0.0001,29589,,,,,,,,,,,
0.0001,29589,,,,,,,,,,,
0.0001,29589,,,,,,,,,,,
0.0001,29589,,,,,,,,,,,
0.0001,29589,,,,,,,,,,,
,29589,3.187755823135376,0.48750001192092896,34,,,,,,,,
0.0001,29599,,,,,,,,,,,
0.0001,29599,,,,,,,,,,,
0.0001,29599,,,,,,,,,,,
0.0001,29599,,,,,,,,,,,
0.0001,29599,,,,,,,,,,,
0.0001,29599,,,,,,,,,,,
0.0001,29599,,,,,,,,,,,
0.0001,29599,,,,,,,,,,,
,29599,4.522832870483398,0.550000011920929,34,,,,,,,,
0.0001,29609,,,,,,,,,,,
0.0001,29609,,,,,,,,,,,
0.0001,29609,,,,,,,,,,,
0.0001,29609,,,,,,,,,,,
0.0001,29609,,,,,,,,,,,
0.0001,29609,,,,,,,,,,,
0.0001,29609,,,,,,,,,,,
0.0001,29609,,,,,,,,,,,
,29609,5.740780353546143,0.4437499940395355,34,,,,,,,,
0.0001,29619,,,,,,,,,,,
0.0001,29619,,,,,,,,,,,
0.0001,29619,,,,,,,,,,,
0.0001,29619,,,,,,,,,,,
0.0001,29619,,,,,,,,,,,
0.0001,29619,,,,,,,,,,,
0.0001,29619,,,,,,,,,,,
0.0001,29619,,,,,,,,,,,
,29619,3.3029768466949463,0.41874998807907104,34,,,,,,,,
0.0001,29629,,,,,,,,,,,
0.0001,29629,,,,,,,,,,,
0.0001,29629,,,,,,,,,,,
0.0001,29629,,,,,,,,,,,
0.0001,29629,,,,,,,,,,,
0.0001,29629,,,,,,,,,,,
0.0001,29629,,,,,,,,,,,
0.0001,29629,,,,,,,,,,,
,29629,4.627527713775635,0.5,34,,,,,,,,
0.0001,29639,,,,,,,,,,,
0.0001,29639,,,,,,,,,,,
0.0001,29639,,,,,,,,,,,
0.0001,29639,,,,,,,,,,,
0.0001,29639,,,,,,,,,,,
0.0001,29639,,,,,,,,,,,
0.0001,29639,,,,,,,,,,,
0.0001,29639,,,,,,,,,,,
,29639,5.70056676864624,0.34375,34,,,,,,,,
0.0001,29649,,,,,,,,,,,
0.0001,29649,,,,,,,,,,,
0.0001,29649,,,,,,,,,,,
0.0001,29649,,,,,,,,,,,
0.0001,29649,,,,,,,,,,,
0.0001,29649,,,,,,,,,,,
0.0001,29649,,,,,,,,,,,
0.0001,29649,,,,,,,,,,,
,29649,4.425232887268066,0.4437500238418579,34,,,,,,,,
0.0001,29659,,,,,,,,,,,
0.0001,29659,,,,,,,,,,,
0.0001,29659,,,,,,,,,,,
0.0001,29659,,,,,,,,,,,
0.0001,29659,,,,,,,,,,,
